Date Time,time (s),int,temp (degC),rh (%),lumen1 (nm),lumen2 (nm)
02.02.2009 06:00:00,4640,1,20.94,45.734,195.71,556.6
02.02.2009 06:10:00,4641,4,21.2,43.02,228.57,763.6
02.02.2009 06:20:00,4641,3,20.74,41.481,212.86,644.0
02.02.2009 06:30:00,4643,2,21.08,44.195,181.43,625.6
02.02.2009 06:40:00,4644,1,20.95,45.694,197.14,556.6
02.02.2009 06:50:00,4645,4,21.2,43.02,228.57,759.0
02.02.2009 07:00:00,4645,3,20.75,41.279,212.86,657.8
02.02.2009 07:10:00,4647,2,21.09,44.236,181.43,625.6
02.02.2009 07:20:00,4648,3,20.74,41.603,212.86,648.6
02.02.2009 07:30:00,4648,4,21.2,43.02,227.14,754.4
02.02.2009 07:40:00,4649,1,20.94,45.572,197.14,556.6
02.02.2009 07:50:00,4651,2,21.09,44.276,181.43,630.2
02.02.2009 08:00:00,4652,4,21.2,43.02,228.57,754.4
02.02.2009 08:10:00,4652,3,20.75,41.684,211.43,653.2
02.02.2009 08:20:00,4653,1,20.94,45.572,197.14,561.2
02.02.2009 08:30:00,4655,2,21.08,44.236,180.0,634.8
02.02.2009 08:40:00,4656,1,20.93,45.572,197.14,561.2
02.02.2009 08:50:00,4656,3,20.75,41.684,212.86,653.2
02.02.2009 09:00:00,4656,4,21.2,43.061,230.0,754.4
02.02.2009 09:10:00,4659,2,21.1,44.195,181.43,630.2
02.02.2009 09:20:00,4660,3,20.75,41.765,211.43,648.6
02.02.2009 09:30:00,4661,4,21.2,43.102,230.0,754.4
02.02.2009 09:40:00,4662,1,20.94,45.572,197.14,556.6
02.02.2009 09:50:00,4663,2,21.09,44.236,181.43,625.6
02.02.2009 10:00:00,4664,4,21.21,43.061,228.57,754.4
02.02.2009 10:10:00,4665,3,20.75,41.644,212.86,653.2
02.02.2009 10:20:00,4667,2,21.1,44.195,181.43,625.6
02.02.2009 10:30:00,4668,4,21.2,43.102,227.14,768.2
02.02.2009 10:40:00,4668,3,20.74,41.522,212.86,671.6
02.02.2009 10:50:00,4669,1,20.94,45.612,197.14,561.2
02.02.2009 11:00:00,4670,1,20.93,45.612,197.14,561.2
02.02.2009 11:10:00,4671,2,21.09,44.236,181.43,634.8
02.02.2009 11:20:00,4672,4,21.21,43.061,227.14,749.8
02.02.2009 11:30:00,4672,3,20.75,41.522,212.86,644.0
02.02.2009 11:40:00,4673,1,20.92,45.653,197.14,556.6
02.02.2009 11:50:00,4675,2,21.09,44.195,178.57,639.4
02.02.2009 12:00:00,4676,4,21.2,43.061,227.14,759.0
02.02.2009 12:10:00,4676,1,20.94,45.775,195.71,552.0
02.02.2009 12:20:00,4677,3,20.74,41.522,211.43,644.0
02.02.2009 12:30:00,4679,2,21.1,44.236,182.86,556.6
02.02.2009 12:40:00,4680,1,20.92,45.734,197.14,556.6
02.02.2009 12:50:00,4681,3,20.74,41.522,212.86,639.4
02.02.2009 13:00:00,4681,4,21.2,43.061,227.14,759.0
02.02.2009 13:10:00,4683,2,21.08,44.236,181.43,625.6
02.02.2009 13:20:00,4684,1,20.93,45.653,197.14,552.0
02.02.2009 13:30:00,4684,4,21.21,43.061,225.71,763.6
02.02.2009 13:40:00,4685,3,20.74,41.279,210.0,648.6
02.02.2009 13:50:00,4687,2,21.1,44.195,181.43,625.6
02.02.2009 14:00:00,4688,3,20.74,41.279,211.43,639.4
02.02.2009 14:10:00,4688,1,20.93,45.896,197.14,556.6
02.02.2009 14:20:00,4689,4,21.2,43.061,228.57,763.6
02.02.2009 14:30:00,4691,2,21.09,44.195,182.86,561.2
02.02.2009 14:40:00,4692,4,21.21,43.061,225.71,749.8
02.02.2009 14:50:00,4693,1,20.94,45.896,197.14,547.4
02.02.2009 15:00:00,4693,3,20.74,41.522,210.0,639.4
02.02.2009 15:10:00,4695,2,21.09,44.195,180.0,621.0
02.02.2009 15:20:00,4696,3,20.74,41.36,210.0,639.4
02.02.2009 15:30:00,4696,4,21.2,43.061,228.57,759.0
02.02.2009 15:40:00,4696,1,20.93,45.855,195.71,556.6
02.02.2009 15:50:00,4699,2,21.09,44.236,182.86,556.6
02.02.2009 16:00:00,4700,1,20.94,45.896,197.14,556.6
02.02.2009 16:10:00,4701,3,20.74,41.401,211.43,639.4
02.02.2009 16:20:00,4701,4,21.2,43.061,224.29,754.4
02.02.2009 16:30:00,4702,2,21.08,44.276,181.43,625.6
02.02.2009 16:40:00,4704,4,21.21,43.061,227.14,759.0
02.02.2009 16:50:00,4704,1,20.93,45.896,191.43,552.0
02.02.2009 17:00:00,4704,3,20.74,41.36,212.86,653.2
02.02.2009 17:10:00,4707,2,21.1,44.276,180.0,621.0
02.02.2009 17:20:00,4708,4,21.2,43.061,225.71,759.0
02.02.2009 17:30:00,4709,3,20.74,41.644,211.43,644.0
02.02.2009 17:40:00,4711,2,21.09,44.276,181.43,630.2
02.02.2009 17:50:00,4712,4,21.22,43.061,228.57,749.8
02.02.2009 18:00:00,4712,3,20.74,41.765,210.0,639.4
02.02.2009 18:10:00,4713,1,20.94,45.775,197.14,556.6
02.02.2009 18:20:00,4713,1,20.94,45.694,197.14,552.0
02.02.2009 18:30:00,4715,2,21.09,44.276,184.29,556.6
02.02.2009 18:40:00,4716,4,21.2,43.061,228.57,754.4
02.02.2009 18:50:00,4717,1,20.94,45.572,197.14,556.6
02.02.2009 19:00:00,4717,3,20.74,41.765,211.43,644.0
02.02.2009 19:10:00,4718,2,21.1,44.316,180.0,625.6
02.02.2009 19:20:00,4720,4,21.2,43.061,228.57,754.4
02.02.2009 19:30:00,4720,1,20.93,45.572,197.14,552.0
02.02.2009 19:40:00,4721,3,20.75,41.684,211.43,648.6
02.02.2009 19:50:00,4723,2,21.11,44.316,182.86,552.0
02.02.2009 20:00:00,4724,1,20.93,45.572,195.71,552.0
02.02.2009 20:10:00,4725,4,21.2,43.061,225.71,759.0
02.02.2009 20:20:00,4725,3,20.75,41.603,211.43,644.0
02.02.2009 20:30:00,4727,2,21.1,44.276,182.86,552.0
02.02.2009 20:40:00,4729,4,21.2,43.061,227.14,754.4
02.02.2009 20:50:00,4729,3,20.74,41.522,210.0,639.4
02.02.2009 21:00:00,4729,1,20.94,45.653,194.29,547.4
02.02.2009 21:10:00,4731,2,21.1,44.276,181.43,621.0
02.02.2009 21:20:00,4732,4,21.21,43.061,230.0,749.8
02.02.2009 21:30:00,4732,3,20.74,41.684,210.0,634.8
02.02.2009 21:40:00,4733,1,20.94,45.734,195.71,556.6
02.02.2009 21:50:00,4735,2,21.1,44.236,181.43,621.0
02.02.2009 22:00:00,4736,1,20.93,45.572,197.14,556.6
02.02.2009 22:10:00,4736,3,20.74,41.684,211.43,639.4
02.02.2009 22:20:00,4736,4,21.2,42.98,225.71,749.8
02.02.2009 22:30:00,4739,2,21.09,44.276,181.43,621.0
02.02.2009 22:40:00,4740,4,21.21,43.061,225.71,745.2
02.02.2009 22:50:00,4740,3,20.74,41.603,211.43,639.4
02.02.2009 23:00:00,4741,1,20.94,45.937,197.14,552.0
02.02.2009 23:10:00,4742,2,21.1,44.276,181.43,625.6
02.02.2009 23:20:00,4744,1,20.94,45.815,195.71,552.0
02.02.2009 23:30:00,4745,4,21.21,43.102,227.14,754.4
02.02.2009 23:40:00,4745,3,20.73,41.441,210.0,639.4
02.02.2009 23:50:00,4747,2,21.08,44.276,180.0,621.0
03.02.2009 00:00:00,4748,3,20.74,41.441,211.43,639.4
03.02.2009 00:10:00,4749,4,21.2,43.102,227.14,749.8
03.02.2009 00:20:00,4749,1,20.94,45.734,195.71,552.0
03.02.2009 00:30:00,4750,2,21.09,44.236,182.86,556.6
03.02.2009 00:40:00,4753,4,21.2,43.142,227.14,754.4
03.02.2009 00:50:00,4753,1,20.94,45.815,197.14,556.6
03.02.2009 01:00:00,4753,3,20.73,41.401,211.43,639.4
03.02.2009 01:10:00,4755,2,21.09,44.276,181.43,621.0
03.02.2009 01:20:00,4756,1,20.94,45.815,194.29,552.0
03.02.2009 01:30:00,4757,4,21.21,43.142,228.57,754.4
03.02.2009 01:40:00,4758,2,21.09,44.276,181.43,621.0
03.02.2009 01:50:00,4760,3,20.74,41.441,210.0,644.0
03.02.2009 02:00:00,4760,3,20.74,41.522,210.0,639.4
03.02.2009 02:10:00,4761,1,20.95,45.734,198.57,556.6
03.02.2009 02:20:00,4761,4,21.2,43.142,227.14,754.4
03.02.2009 02:30:00,4762,2,21.08,44.276,181.43,625.6
03.02.2009 02:40:00,4764,4,21.21,43.142,227.14,759.0
03.02.2009 02:50:00,4764,1,20.94,45.734,197.14,552.0
03.02.2009 03:00:00,4765,3,20.74,41.522,211.43,634.8
03.02.2009 03:10:00,4767,2,21.09,44.276,181.43,621.0
03.02.2009 03:20:00,4768,4,21.2,43.142,227.14,759.0
03.02.2009 03:30:00,4768,1,20.95,45.815,195.71,542.8
03.02.2009 03:40:00,4768,3,20.74,41.522,211.43,644.0
03.02.2009 03:50:00,4771,2,21.1,44.276,180.0,625.6
03.02.2009 04:00:00,4772,4,21.2,43.142,227.14,754.4
03.02.2009 04:10:00,4772,1,20.96,45.855,197.14,552.0
03.02.2009 04:20:00,4775,2,21.1,44.316,181.43,625.6
03.02.2009 04:30:00,4776,3,20.75,41.603,211.43,644.0
03.02.2009 04:40:00,4776,4,21.2,43.142,225.71,759.0
03.02.2009 04:50:00,4777,1,20.96,45.734,197.14,556.6
03.02.2009 05:00:00,4777,3,20.75,41.603,211.43,648.6
03.02.2009 05:10:00,4779,2,21.09,44.316,180.0,625.6
03.02.2009 05:20:00,4780,1,20.96,45.734,197.14,556.6
03.02.2009 05:30:00,4780,4,21.2,43.142,230.0,768.2
03.02.2009 05:40:00,4781,3,20.75,41.684,211.43,653.2
03.02.2009 05:50:00,4783,2,21.09,44.316,181.43,625.6
03.02.2009 06:00:00,4784,3,20.74,41.684,211.43,657.8
03.02.2009 06:10:00,4784,1,20.95,45.775,197.14,556.6
03.02.2009 06:20:00,4784,4,21.2,43.142,227.14,763.6
03.02.2009 06:30:00,4787,2,21.1,44.276,180.0,625.6
03.02.2009 06:40:00,4788,3,20.74,41.684,211.43,653.2
03.02.2009 06:50:00,4789,1,20.96,45.815,197.14,561.2
03.02.2009 07:00:00,4789,4,21.21,43.102,225.71,763.6
03.02.2009 07:10:00,4791,2,21.1,44.276,178.57,634.8
03.02.2009 07:20:00,4792,4,21.21,43.061,230.0,763.6
03.02.2009 07:30:00,4792,3,20.74,41.522,212.86,653.2
03.02.2009 07:40:00,4793,1,20.96,45.815,197.14,565.8
03.02.2009 07:50:00,4795,2,21.1,44.276,184.29,561.2
03.02.2009 08:00:00,4796,4,21.22,43.142,228.57,768.2
03.02.2009 08:10:00,4796,3,20.74,41.603,212.86,653.2
03.02.2009 08:20:00,4797,1,20.96,45.653,200.0,552.0
03.02.2009 08:30:00,4799,2,21.09,44.276,181.43,630.2
03.02.2009 08:40:00,4800,1,20.95,45.815,197.14,561.2
03.02.2009 08:50:00,4800,4,21.2,43.142,228.57,763.6
03.02.2009 09:00:00,4801,3,20.75,41.441,212.86,662.4
03.02.2009 09:10:00,4803,2,21.09,44.276,182.86,561.2
03.02.2009 09:20:00,4805,4,21.2,43.142,227.14,763.6
03.02.2009 09:30:00,4805,1,20.96,45.775,197.14,556.6
03.02.2009 09:40:00,4805,3,20.75,41.481,212.86,653.2
03.02.2009 09:50:00,4807,2,21.08,44.276,181.43,634.8
03.02.2009 10:00:00,4808,4,21.21,43.142,230.0,763.6
03.02.2009 10:10:00,4808,1,20.96,45.734,198.57,561.2
03.02.2009 10:20:00,4809,3,20.76,41.806,211.43,657.8
03.02.2009 10:30:00,4811,2,21.09,44.316,182.86,570.4
03.02.2009 10:40:00,4812,4,21.2,43.142,227.14,759.0
03.02.2009 10:50:00,4812,1,20.95,45.734,197.14,565.8
03.02.2009 11:00:00,4813,3,20.75,41.684,211.43,676.2
03.02.2009 11:10:00,4815,2,21.08,44.357,182.86,565.8
03.02.2009 11:20:00,4816,1,20.94,45.734,197.14,565.8
03.02.2009 11:30:00,4816,4,21.21,43.142,225.71,754.4
03.02.2009 11:40:00,4817,3,20.74,41.603,214.29,662.4
03.02.2009 11:50:00,4819,2,21.09,44.357,182.86,570.4
03.02.2009 12:00:00,4820,1,20.94,45.653,198.57,565.8
03.02.2009 12:10:00,4820,4,21.21,43.102,225.71,763.6
03.02.2009 12:20:00,4820,3,20.74,41.522,212.86,667.0
03.02.2009 12:30:00,4822,2,21.09,44.357,180.0,616.4
03.02.2009 12:40:00,4824,4,21.21,43.102,228.57,763.6
03.02.2009 12:50:00,4824,3,20.74,41.441,212.86,657.8
03.02.2009 13:00:00,4824,1,20.94,45.572,198.57,565.8
03.02.2009 13:10:00,4827,2,21.1,44.357,170.0,561.2
03.02.2009 13:20:00,4828,4,21.22,43.061,228.57,763.6
03.02.2009 13:30:00,4829,3,20.75,41.765,212.86,662.4
03.02.2009 13:40:00,4829,1,20.94,45.572,197.14,570.4
03.02.2009 13:50:00,4831,2,21.1,44.357,177.14,611.8
03.02.2009 14:00:00,4832,4,21.22,43.102,231.43,782.0
03.02.2009 14:10:00,4832,1,20.93,45.653,197.14,570.4
03.02.2009 14:20:00,4833,3,20.75,41.724,212.86,662.4
03.02.2009 14:30:00,4835,2,21.11,44.357,175.71,607.2
03.02.2009 14:40:00,4836,1,20.92,45.653,197.14,561.2
03.02.2009 14:50:00,4836,3,20.75,41.684,211.43,653.2
03.02.2009 15:00:00,4837,4,21.22,43.102,225.71,763.6
03.02.2009 15:10:00,4839,2,21.11,44.357,174.29,579.6
03.02.2009 15:20:00,4840,4,21.22,43.061,227.14,754.4
03.02.2009 15:30:00,4840,1,20.93,45.734,200.0,561.2
03.02.2009 15:40:00,4841,3,20.75,41.644,211.43,653.2
03.02.2009 15:50:00,4843,2,21.11,44.398,177.14,616.4
03.02.2009 16:00:00,4844,3,20.74,41.441,208.57,653.2
03.02.2009 16:10:00,4844,1,20.93,45.734,197.14,561.2
03.02.2009 16:20:00,4844,4,21.22,43.02,227.14,763.6
03.02.2009 16:30:00,4847,2,21.11,44.357,174.29,602.6
03.02.2009 16:40:00,4848,4,21.22,42.94,228.57,759.0
03.02.2009 16:50:00,4848,1,20.92,45.815,195.71,561.2
03.02.2009 17:00:00,4849,3,20.76,41.481,212.86,648.6
03.02.2009 17:10:00,4851,2,21.12,44.438,178.57,625.6
03.02.2009 17:20:00,4852,3,20.75,41.603,212.86,657.8
03.02.2009 17:30:00,4853,1,20.93,45.815,195.71,565.8
03.02.2009 17:40:00,4853,4,21.22,42.98,225.71,749.8
03.02.2009 17:50:00,4854,2,21.12,44.56,175.71,625.6
03.02.2009 18:00:00,4856,1,20.94,45.815,194.29,552.0
03.02.2009 18:10:00,4857,4,21.22,43.061,225.71,731.4
03.02.2009 18:20:00,4857,3,20.76,41.603,211.43,648.6
03.02.2009 18:30:00,4859,2,21.12,44.519,178.57,621.0
03.02.2009 18:40:00,4860,4,21.22,43.02,222.86,745.2
03.02.2009 18:50:00,4860,1,20.93,45.815,195.71,561.2
03.02.2009 19:00:00,4860,3,20.75,41.401,211.43,653.2
03.02.2009 19:10:00,4863,2,21.13,44.478,168.57,575.0
03.02.2009 19:20:00,4864,1,20.93,45.775,197.14,552.0
03.02.2009 19:30:00,4865,4,21.23,42.899,228.57,768.2
03.02.2009 19:40:00,4865,3,20.76,41.36,211.43,657.8
03.02.2009 19:50:00,4867,2,21.15,44.519,175.71,598.0
03.02.2009 20:00:00,4869,1,20.92,45.815,197.14,565.8
03.02.2009 20:10:00,4869,4,21.22,42.98,224.29,749.8
03.02.2009 20:20:00,4869,3,20.75,41.684,210.0,657.8
03.02.2009 20:30:00,4871,2,21.15,44.438,182.86,570.4
03.02.2009 20:40:00,4872,1,20.93,45.734,194.29,556.6
03.02.2009 20:50:00,4872,4,21.22,43.061,225.71,740.6
03.02.2009 21:00:00,4873,3,20.75,41.481,210.0,653.2
03.02.2009 21:10:00,4875,2,21.15,44.438,177.14,607.2
03.02.2009 21:20:00,4876,3,20.76,41.36,212.86,657.8
03.02.2009 21:30:00,4876,1,20.91,45.734,197.14,561.2
03.02.2009 21:40:00,4876,4,21.21,43.102,231.43,754.4
03.02.2009 21:50:00,4879,2,21.16,44.438,172.86,588.8
03.02.2009 22:00:00,4880,4,21.22,43.142,231.43,772.8
03.02.2009 22:10:00,4881,3,20.76,41.36,215.71,676.2
03.02.2009 22:20:00,4881,1,20.92,45.734,198.57,575.0
03.02.2009 22:30:00,4884,2,21.15,44.438,177.14,611.8
03.02.2009 22:40:00,4884,1,20.91,45.734,200.0,561.2
03.02.2009 22:50:00,4884,3,20.76,41.401,211.43,653.2
03.02.2009 23:00:00,4884,4,21.22,43.142,222.86,745.2
03.02.2009 23:10:00,4887,2,21.15,44.438,178.57,634.8
03.02.2009 23:20:00,4888,1,20.9,45.734,195.71,561.2
03.02.2009 23:30:00,4888,4,21.22,43.142,228.57,759.0
03.02.2009 23:40:00,4889,3,20.76,41.481,210.0,648.6
03.02.2009 23:50:00,4891,2,21.15,44.438,177.14,593.4
04.02.2009 00:00:00,4892,3,20.76,41.401,212.86,648.6
04.02.2009 00:10:00,4893,1,20.91,45.775,198.57,570.4
04.02.2009 00:20:00,4894,2,21.16,44.438,164.29,542.8
04.02.2009 00:30:00,4895,4,21.22,43.182,227.14,772.8
04.02.2009 00:40:00,4896,4,21.22,43.264,230.0,768.2
04.02.2009 00:50:00,4896,1,20.9,45.775,198.57,570.4
04.02.2009 01:00:00,4899,2,21.16,44.519,178.57,611.8
04.02.2009 01:10:00,4900,3,20.76,41.603,214.29,667.0
04.02.2009 01:20:00,4900,4,21.22,43.223,227.14,745.2
04.02.2009 01:30:00,4901,1,20.9,45.734,194.29,556.6
04.02.2009 01:40:00,4901,3,20.77,41.684,210.0,657.8
04.02.2009 01:50:00,4903,2,21.16,44.6,181.43,625.6
04.02.2009 02:00:00,4904,1,20.9,45.734,194.29,556.6
04.02.2009 02:10:00,4905,3,20.78,41.644,211.43,653.2
04.02.2009 02:20:00,4906,4,21.22,43.223,228.57,731.4
04.02.2009 02:30:00,4906,2,21.18,44.6,178.57,588.8
04.02.2009 02:40:00,4908,4,21.22,43.223,228.57,759.0
04.02.2009 02:50:00,4909,3,20.77,41.603,214.29,657.8
04.02.2009 03:00:00,4909,1,20.9,45.734,198.57,584.2
04.02.2009 03:10:00,4911,2,21.18,44.56,162.86,529.0
04.02.2009 03:20:00,4912,4,21.21,43.264,228.57,759.0
04.02.2009 03:30:00,4913,3,20.78,41.644,211.43,662.4
04.02.2009 03:40:00,4913,1,20.9,45.775,197.14,556.6
04.02.2009 03:50:00,4914,2,21.18,44.56,175.71,598.0
04.02.2009 04:00:00,4916,4,21.22,43.223,225.71,736.0
04.02.2009 04:10:00,4916,1,20.9,45.775,195.71,552.0
04.02.2009 04:20:00,4917,3,20.77,41.765,210.0,648.6
04.02.2009 04:30:00,4919,2,21.18,44.56,180.0,621.0
04.02.2009 04:40:00,4920,4,21.22,43.304,218.57,736.0
04.02.2009 04:50:00,4921,1,20.9,45.815,195.71,556.6
04.02.2009 05:00:00,4921,3,20.77,41.684,210.0,639.4
04.02.2009 05:10:00,4922,2,21.18,44.519,175.71,593.4
04.02.2009 05:20:00,4924,4,21.21,43.304,227.14,768.2
04.02.2009 05:30:00,4924,1,20.9,45.815,197.14,561.2
04.02.2009 05:40:00,4925,3,20.78,41.684,215.71,662.4
04.02.2009 05:50:00,4927,2,21.18,44.519,177.14,611.8
04.02.2009 06:00:00,4928,4,21.22,43.223,221.43,754.4
04.02.2009 06:10:00,4928,3,20.78,41.886,210.0,644.0
04.02.2009 06:20:00,4929,1,20.88,45.775,194.29,538.2
04.02.2009 06:30:00,4931,2,21.18,44.6,180.0,621.0
04.02.2009 06:40:00,4932,3,20.77,42.008,211.43,644.0
04.02.2009 06:50:00,4933,4,21.2,43.223,225.71,726.8
04.02.2009 07:00:00,4933,1,20.88,45.815,194.29,552.0
04.02.2009 07:10:00,4936,2,21.18,44.519,174.29,593.4
04.02.2009 07:20:00,4936,3,20.78,41.806,212.86,662.4
04.02.2009 07:30:00,4936,4,21.22,43.223,228.57,763.6
04.02.2009 07:40:00,4937,1,20.89,45.896,194.29,561.2
04.02.2009 07:50:00,4939,2,21.18,44.478,171.43,588.8
04.02.2009 08:00:00,4940,1,20.88,45.896,197.14,561.2
04.02.2009 08:10:00,4940,4,21.21,43.223,228.57,763.6
04.02.2009 08:20:00,4940,3,20.77,41.846,212.86,657.8
04.02.2009 08:30:00,4943,2,21.18,44.478,175.71,602.6
04.02.2009 08:40:00,4944,4,21.21,43.304,225.71,749.8
04.02.2009 08:50:00,4944,3,20.78,41.927,208.57,639.4
04.02.2009 09:00:00,4945,1,20.88,45.815,194.29,547.4
04.02.2009 09:10:00,4947,2,21.18,44.519,180.0,616.4
04.02.2009 09:20:00,4948,4,21.22,43.304,224.29,736.0
04.02.2009 09:30:00,4948,3,20.78,41.846,210.0,644.0
04.02.2009 09:40:00,4949,1,20.88,45.896,194.29,552.0
04.02.2009 09:50:00,4950,2,21.19,44.519,172.86,575.0
04.02.2009 10:00:00,4952,1,20.88,45.855,197.14,565.8
04.02.2009 10:10:00,4952,3,20.78,41.927,208.57,657.8
04.02.2009 10:20:00,4953,4,21.2,43.304,227.14,768.2
04.02.2009 10:30:00,4954,2,21.2,44.56,175.71,607.2
04.02.2009 10:40:00,4956,1,20.86,45.855,194.29,547.4
04.02.2009 10:50:00,4956,4,21.21,43.264,225.71,745.2
04.02.2009 11:00:00,4956,3,20.78,42.089,210.0,644.0
04.02.2009 11:10:00,4959,2,21.2,44.519,180.0,621.0
04.02.2009 11:20:00,4960,4,21.21,43.223,221.43,731.4
04.02.2009 11:30:00,4960,1,20.87,45.896,192.86,547.4
04.02.2009 11:40:00,4960,3,20.78,42.089,210.0,648.6
04.02.2009 11:50:00,4964,2,21.2,44.519,175.71,588.8
04.02.2009 12:00:00,4964,3,20.78,42.008,211.43,657.8
04.02.2009 12:10:00,4964,1,20.88,45.896,197.14,561.2
04.02.2009 12:20:00,4965,4,21.21,43.264,225.71,768.2
04.02.2009 12:30:00,4967,2,21.2,44.519,164.29,542.8
04.02.2009 12:40:00,4968,1,20.87,45.937,195.71,561.2
04.02.2009 12:50:00,4969,4,21.21,43.304,231.43,759.0
04.02.2009 13:00:00,4969,3,20.78,41.927,211.43,653.2
04.02.2009 13:10:00,4970,2,21.2,44.56,177.14,598.0
04.02.2009 13:20:00,4972,3,20.78,41.927,210.0,639.4
04.02.2009 13:30:00,4972,4,21.21,43.264,221.43,722.2
04.02.2009 13:40:00,4973,1,20.88,45.937,192.86,547.4
04.02.2009 13:50:00,4975,2,21.2,44.56,178.57,607.2
04.02.2009 14:00:00,4976,4,21.21,43.264,224.29,745.2
04.02.2009 14:10:00,4976,3,20.78,41.968,211.43,653.2
04.02.2009 14:20:00,4977,1,20.88,46.017,197.14,561.2
04.02.2009 14:30:00,4979,2,21.22,44.56,165.71,542.8
04.02.2009 14:40:00,4981,3,20.78,42.008,212.86,653.2
04.02.2009 14:50:00,4981,1,20.86,45.977,197.14,561.2
04.02.2009 15:00:00,4981,4,21.2,43.264,228.57,763.6
04.02.2009 15:10:00,4983,2,21.22,44.6,175.71,593.4
04.02.2009 15:20:00,4984,4,21.21,43.304,227.14,745.2
04.02.2009 15:30:00,4985,1,20.87,45.937,194.29,547.4
04.02.2009 15:40:00,4985,3,20.77,41.846,210.0,639.4
04.02.2009 15:50:00,4987,2,21.2,44.6,181.43,630.2
04.02.2009 16:00:00,4988,1,20.87,45.977,194.29,547.4
04.02.2009 16:10:00,4988,4,21.21,43.264,224.29,745.2
04.02.2009 16:20:00,4989,3,20.77,41.846,210.0,644.0
04.02.2009 16:30:00,4991,2,21.2,44.6,172.86,579.6
04.02.2009 16:40:00,4992,3,20.78,41.927,212.86,644.0
04.02.2009 16:50:00,4992,1,20.86,45.977,198.57,561.2
04.02.2009 17:00:00,4995,2,21.2,44.519,172.86,588.8
04.02.2009 17:10:00,4996,1,20.86,45.977,197.14,561.2
04.02.2009 17:20:00,4997,4,21.22,43.264,227.14,763.6
04.02.2009 17:30:00,4997,4,21.22,43.264,230.0,759.0
04.02.2009 17:40:00,4997,3,20.78,41.846,212.86,657.8
04.02.2009 17:50:00,4999,2,21.21,44.519,178.57,616.4
04.02.2009 18:00:00,5000,1,20.85,46.058,194.29,552.0
04.02.2009 18:10:00,5001,4,21.21,43.344,221.43,713.0
04.02.2009 18:20:00,5001,3,20.78,41.846,208.57,639.4
04.02.2009 18:30:00,5003,2,21.2,44.6,177.14,611.8
04.02.2009 18:40:00,5004,3,20.78,42.008,211.43,657.8
04.02.2009 18:50:00,5004,1,20.86,46.058,195.71,561.2
04.02.2009 19:00:00,5005,4,21.22,43.385,228.57,777.4
04.02.2009 19:10:00,5007,2,21.2,44.519,162.86,524.4
04.02.2009 19:20:00,5009,1,20.86,46.058,197.14,565.8
04.02.2009 19:30:00,5009,3,20.78,42.089,212.86,662.4
04.02.2009 19:40:00,5009,4,21.22,43.385,228.57,754.4
04.02.2009 19:50:00,5011,2,21.21,44.56,174.29,598.0
04.02.2009 20:00:00,5012,4,21.22,43.385,225.71,736.0
04.02.2009 20:10:00,5013,1,20.86,46.058,195.71,552.0
04.02.2009 20:20:00,5013,3,20.78,42.089,210.0,644.0
04.02.2009 20:30:00,5015,2,21.21,44.519,180.0,625.6
04.02.2009 20:40:00,5016,3,20.79,42.17,210.0,648.6
04.02.2009 20:50:00,5016,1,20.86,46.058,194.29,547.4
04.02.2009 21:00:00,5017,4,21.22,43.385,222.86,726.8
04.02.2009 21:10:00,5019,2,21.2,44.6,172.86,575.0
04.02.2009 21:20:00,5020,1,20.86,46.058,197.14,565.8
04.02.2009 21:30:00,5021,4,21.22,43.385,230.0,759.0
04.02.2009 21:40:00,5021,3,20.78,42.17,211.43,657.8
04.02.2009 21:50:00,5023,2,21.22,44.6,174.29,602.6
04.02.2009 22:00:00,5024,4,21.22,43.385,227.14,745.2
04.02.2009 22:10:00,5025,3,20.79,42.13,210.0,644.0
04.02.2009 22:20:00,5025,1,20.86,46.058,195.71,552.0
04.02.2009 22:30:00,5026,2,21.21,44.56,180.0,616.4
04.02.2009 22:40:00,5028,3,20.8,42.17,211.43,648.6
04.02.2009 22:50:00,5028,1,20.87,46.058,195.71,547.4
04.02.2009 23:00:00,5031,4,21.22,43.385,222.86,722.2
04.02.2009 23:10:00,5031,2,21.21,44.6,175.71,598.0
04.02.2009 23:20:00,5033,4,21.21,43.385,228.57,759.0
04.02.2009 23:30:00,5033,3,20.8,42.089,212.86,653.2
04.02.2009 23:40:00,5033,1,20.87,46.058,194.29,561.2
04.02.2009 23:50:00,5035,2,21.21,44.6,170.0,561.2
05.02.2009 00:00:00,5036,1,20.86,46.058,195.71,565.8
05.02.2009 00:10:00,5036,4,21.23,43.385,228.57,763.6
05.02.2009 00:20:00,5037,3,20.79,42.13,212.86,657.8
05.02.2009 00:30:00,5039,2,21.21,44.641,177.14,593.4
05.02.2009 00:40:00,5041,4,21.22,43.385,222.86,726.8
05.02.2009 00:50:00,5041,3,20.8,42.17,210.0,639.4
05.02.2009 01:00:00,5041,1,20.87,46.058,195.71,552.0
05.02.2009 01:10:00,5043,2,21.22,44.6,180.0,625.6
05.02.2009 01:20:00,5044,1,20.86,46.099,195.71,556.6
05.02.2009 01:30:00,5044,4,21.22,43.304,230.0,745.2
05.02.2009 01:40:00,5045,3,20.8,42.211,214.29,653.2
05.02.2009 01:50:00,5046,2,21.21,44.519,177.14,602.6
05.02.2009 02:00:00,5048,3,20.8,42.089,212.86,667.0
05.02.2009 02:10:00,5048,1,20.86,46.099,197.14,565.8
